Collar,latitude,longitude,Altitude,Temp,AnimalTitle,GMT_Stamp,timestamp,pre_lon,pre_lat,pre_time,step,delta,speed_ms,bearing,turn_angle,behavior
38058.0,41.8254567,-88.2573836,192.1,28,Coyote - Fermi 38058,1461450000000.0,2016-04-23 21:00:29,-88.2781644,41.8495914,2016-04-23 08:00:13,3188.2908208089757,46816.0,0.06810258930299419,147.31272394109135,179.99315950073634,Traveling
38058.0,41.8276142,-88.2614917,191.25,25,Coyote - Fermi 38058,1461450000000.0,2016-04-23 23:00:12,-88.2573836,41.8254567,2016-04-23 21:00:29,417.0102618750978,7183.0,0.05805516662607515,305.1769395054703,157.86421556437892,Foraging
151326.0,41.9907011,-88.3413381,222.41,12,Coyote - Thornwood 151326 (F),1682220000000.0,2023-04-23 04:00:33,-88.2614917,41.8276142,2016-04-23 23:00:12,,220770021.0,8.73655603820758e-05,340.00702390707755,34.83008440160728,nan
151325.0,41.9691522,-88.3586931,207.95,28,Coyote - Thornwood 151325 (M),1682270000000.0,2023-04-23 16:00:35,-88.3413381,41.9907011,2023-04-23 04:00:33,2792.4218467679793,43202.0,0.06463640217508401,210.91480013616402,129.09222377091353,Traveling
151325.0,41.9692864,-88.3578811,207.81,24,Coyote - Thornwood 151325 (M),1682280000000.0,2023-04-23 20:00:34,-88.3586931,41.9691522,2023-04-23 16:00:35,68.93802072079916,14399.0,0.004787695028876947,77.46741192508125,133.44738821108277,Resting
151326.0,41.9784222,-88.3224281,220.61,17,Coyote - Thornwood 151326 (F),1682280000000.0,2023-04-23 20:01:03,-88.3578811,41.9692864,2023-04-23 20:00:34,3108.783728494803,29.0,,70.87128943401582,6.5961224910654295,Traveling
151324.0,41.94796,-88.0185725,205.65,26,Coyote - East Branch 151324,1713900000000.0,2024-04-23 20:00:33,-88.3224281,41.9784222,2023-04-23 20:01:03,,31622370.0,0.0008037153743574229,97.57697912763737,26.70568969362155,nan
301434000000000.0,40.172597,-88.087081,207.0,12,Coyote - Champaign MA05 ,1745380000000.0,2025-04-23 04:00:00,-88.0185725,41.94796,2024-04-23 20:00:33,,31478367.0,0.006266117651317696,181.68920137327495,84.11222224563758,nan
301434000000000.0,40.174644,-88.083467,217.0,32,Coyote - Champaign MA05 ,1745420000000.0,2025-04-23 16:00:00,-88.087081,40.172597,2025-04-23 04:00:00,382.65183256339753,43200.0,0.008857681309337905,53.449962827017565,128.23923854625738,Foraging
301434000000000.0,40.495008,-89.411556,429.0,33,Coyote - Morton MA06 ,1745440000000.0,2025-04-23 20:00:00,-88.083467,40.174644,2025-04-23 16:00:00,,14400.0,8.217169238894645,287.9890232515095,125.46093957550809,nan
301434000000000.0,40.174669,-88.083425,216.0,32,Coyote - Champaign MA05 ,1745410000000.0,2025-04-23 12:00:00,-89.411556,40.495008,2025-04-23 20:00:00,,-28800.0,-4.108673142358161,107.12756974461894,179.13854649310946,nan
38058.0,41.8321228,-88.2873364,195.52,27,Coyote - Fermi 38058,1461520000000.0,2016-04-24 17:00:29,-88.083425,40.174669,2025-04-23 12:00:00,,-283892371.0,-0.0006511777065671081,354.7623029270904,112.36526681752855,nan
38058.0,41.8435517,-88.2816603,198.85,9,Coyote - Fermi 38058,1461480000000.0,2016-04-24 08:00:30,-88.2873364,41.8321228,2016-04-24 17:00:29,1354.1329943195667,-32399.0,-0.04179551820486949,20.303480090232707,25.541177163142322,Traveling
38058.0,41.8321772,-88.2874322,199.27,29,Coyote - Fermi 38058,1461530000000.0,2016-04-24 21:01:07,-88.2816603,41.8435517,2016-04-24 08:00:30,1351.2730171232893,46837.0,0.028850545874485753,200.7116400355031,179.5918400547296,Foraging
38058.0,41.8325303,-88.2862353,216.9,27,Coyote - Fermi 38058,1461540000000.0,2016-04-24 23:00:19,-88.2874322,41.8321772,2016-04-24 21:01:07,106.87953598873094,7152.0,0.014944006709833743,68.3991786212144,132.3124614142887,Foraging
151326.0,41.9740828,-88.3207072,174.77,11,Coyote - Thornwood 151326 (F),1682310000000.0,2023-04-24 04:00:33,-88.2862353,41.8325303,2016-04-24 23:00:19,,220770014.0,7.23853026642461e-05,349.7381333195771,78.66104530163727,nan
151326.0,41.9794181,-88.3237894,218.79,17,Coyote - Thornwood 151326 (F),1682350000000.0,2023-04-24 16:00:37,-88.3207072,41.9740828,2023-04-24 04:00:33,645.3219772899929,43204.0,0.01493662571266533,336.7589010947701,12.979232224806992,Foraging
151326.0,41.9769317,-88.3220142,196.81,29,Coyote - Thornwood 151326 (F),1682370000000.0,2023-04-24 20:00:36,-88.3237894,41.9794181,2023-04-24 16:00:37,312.91701777695556,14399.0,0.02173185761351174,152.04180654870626,175.28290545393614,Foraging
151325.0,41.93786,-88.3558656,209.31,31,Coyote - Thornwood 151325 (M),1682370000000.0,2023-04-24 20:01:07,-88.3220142,41.9769317,2023-04-24 20:00:36,5168.184157847909,31.0,,212.80441256651426,60.762606017808,Traveling
151326.0,41.9684883,-88.3307692,245.06,10,Coyote - Thornwood 151326 (F),1682340000000.0,2023-04-24 12:00:57,-88.3558656,41.93786,2023-04-24 20:01:07,3987.851725153827,-28810.0,-0.13841901163324632,31.348502651475968,178.5440900849617,Traveling
151324.0,41.9522222,-88.0220586,198.0,17,Coyote - East Branch 151324,1713930000000.0,2024-04-24 04:01:05,-88.3307692,41.9684883,2023-04-24 12:00:57,,31593608.0,0.0008120774611170576,93.94986790347613,62.601365252000164,nan
301434000000000.0,40.204378,-88.065897,201.0,10,Coyote - Champaign MA05 ,1745470000000.0,2025-04-24 04:00:00,-88.0220586,41.9522222,2024-04-24 04:01:05,,31535935.0,0.006156232369316591,181.0975903424555,87.14772243897937,nan
301434000000000.0,40.540381,-89.389714,209.0,36,Coyote - Morton MA06 ,1745510000000.0,2025-04-24 16:00:00,-88.065897,40.204378,2025-04-24 04:00:00,,43200.0,2.742061876186683,288.8536905192991,107.7561001768436,nan
301434000000000.0,40.539778,-89.390289,207.0,32,Coyote - Morton MA06 ,1745520000000.0,2025-04-24 20:00:00,-89.389714,40.540381,2025-04-24 16:00:00,82.80437355157986,14400.0,0.005750303718859712,215.92965984566052,72.92403067363858,Resting
301434000000000.0,40.539689,-89.389058,206.0,37,Coyote - Morton MA06 ,1745500000000.0,2025-04-24 12:00:00,-89.390289,40.539778,2025-04-24 20:00:00,104.75477116616621,-28800.0,-0.00363731844326966,95.43412192060765,120.49553792505287,Foraging
38058.0,41.8339217,-88.2766647,191.21,29,Coyote - Fermi 38058,1461600000000.0,2016-04-25 17:00:48,-89.389058,40.539689,2025-04-24 12:00:00,,-283892352.0,-0.0006036483487508379,32.53112875666309,62.902993163944565,nan
38058.0,41.8323831,-88.2780439,194.72,16,Coyote - Fermi 38058,1461570000000.0,2016-04-25 08:00:10,-88.2766647,41.8339217,2016-04-25 17:00:48,205.74139394138953,-32438.0,-0.006342604166144322,213.7393563377381,178.791772418925,Foraging
38058.0,41.8335667,-88.2771325,193.28,32,Coyote - Fermi 38058,1461620000000.0,2016-04-25 21:00:29,-88.2780439,41.8323831,2016-04-25 08:00:10,151.7036199723977,46819.0,0.003240214869441844,29.844256604703713,176.10490026696561,Foraging
38058.0,41.8335256,-88.2771047,175.87,30,Coyote - Fermi 38058,1461630000000.0,2016-04-25 23:00:09,-88.2771325,41.8335667,2016-04-25 21:00:29,5.1158227421731235,7180.0,0.0007125101312218835,153.2530201291586,123.4087635244549,Resting
151326.0,41.9741089,-88.3207428,174.56,12,Coyote - Thornwood 151326 (F),1682400000000.0,2023-04-25 04:00:35,-88.2771047,41.8335256,2016-04-25 23:00:09,,220770026.0,7.260546293466081e-05,347.00598387828836,166.24703625087025,nan
151325.0,41.9468975,-88.3505422,209.79,21,Coyote - Thornwood 151325 (M),1682440000000.0,2023-04-25 16:00:37,-88.3207428,41.9741089,2023-04-25 04:00:35,3903.607981643238,43202.0,0.09035711267171052,219.16686050846891,127.83912336981945,Traveling
151326.0,41.9696158,-88.3221303,-0.34,13,Coyote - Thornwood 151326 (F),1682450000000.0,2023-04-25 20:01:10,-88.3505422,41.9468975,2023-04-25 16:00:37,3451.91923888855,14433.0,0.23916851928833574,42.91330466052759,176.25355584794133,Traveling
301434000000000.0,40.531778,-89.391269,202.0,17,Coyote - Morton MA06 ,1745550000000.0,2025-04-25 04:00:00,-88.3221303,41.9696158,2023-04-25 20:01:10,,63100730.0,0.0029017992287887267,209.5608993020546,166.647594641527,nan
301434000000000.0,40.529228,-89.401031,206.0,31,Coyote - Morton MA06 ,1745600000000.0,2025-04-25 16:00:00,-89.391269,40.531778,2025-04-25 04:00:00,874.2555469591167,43200.0,0.020237396920349923,251.03638438469974,41.47548508264515,Foraging
301434000000000.0,40.174792,-88.083044,212.0,32,Coyote - Champaign MA05 ,1745610000000.0,2025-04-25 20:00:00,-89.401031,40.529228,2025-04-25 16:00:00,,14400.0,8.241812380056533,109.00933835809197,142.02704602660776,nan
301434000000000.0,40.529147,-89.401036,208.0,31,Coyote - Morton MA06 ,1745580000000.0,2025-04-25 12:00:00,-88.083044,40.174792,2025-04-25 20:00:00,,-28800.0,-4.120818748867147,289.8585503289509,179.15078802914104,nan
38058.0,41.8325228,-88.2863747,196.87,22,Coyote - Fermi 38058,1461690000000.0,2016-04-26 17:01:01,-89.401036,40.529147,2025-04-25 12:00:00,,-283892339.0,-0.0006070304478726169,32.40222659281858,102.54367626386767,nan
38058.0,41.8325719,-88.2863606,193.76,20,Coyote - Fermi 38058,1461660000000.0,2016-04-26 08:00:29,-88.2863747,41.8325228,2016-04-26 17:01:01,5.577895497342049,-32432.0,-0.00017198740433343763,12.07739408137861,20.32483251143997,Resting
38058.0,41.8325117,-88.2863042,202.73,22,Coyote - Fermi 38058,1461700000000.0,2016-04-26 21:00:48,-88.2863606,41.8325719,2016-04-26 08:00:29,8.164405481016413,46819.0,0.0001743823123308147,145.08245191258396,133.00505783120536,Resting
38058.0,41.8313528,-88.285215,202.59,16,Coyote - Fermi 38058,1461710000000.0,2016-04-26 23:00:34,-88.2863042,41.8325117,2016-04-26 21:00:48,157.3368460689448,7186.0,0.021894913174080825,144.99641208666108,0.08603982592288162,Foraging
151326.0,41.9658897,-88.3229436,196.63,28,Coyote - Thornwood 151326 (F),1682520000000.0,2023-04-26 16:00:33,-88.285215,41.8313528,2016-04-26 23:00:34,,220813199.0,6.914278738608097e-05,348.2223005054513,156.77411158120978,nan
151325.0,41.9711283,-88.3554992,-0.19,28,Coyote - Thornwood 151325 (M),1682520000000.0,2023-04-26 16:01:07,-88.3229436,41.9658897,2023-04-26 16:00:33,2760.6035560463674,34.0,,282.2226135244892,65.99968698096211,Traveling
151325.0,41.9717103,-88.3572503,203.07,11,Coyote - Thornwood 151325 (M),1682510000000.0,2023-04-26 12:00:34,-88.3554992,41.9711283,2023-04-26 16:01:07,158.88965576704544,-14433.0,-0.011008775429019985,294.087002823279,11.864389298789831,Foraging
151326.0,41.9659053,-88.3230764,197.73,9,Coyote - Thornwood 151326 (F),1682510000000.0,2023-04-26 12:01:11,-88.3572503,41.9717103,2023-04-26 12:00:34,2905.1706979358096,37.0,,102.8578302971527,168.77082747387368,Traveling
301434000000000.0,40.173206,-88.081281,210.0,21,Coyote - Champaign MA05 ,1745640000000.0,2025-04-26 04:00:00,-88.3230764,41.9659053,2023-04-26 12:01:11,,63129529.0,0.003170036763680069,174.11409285892285,71.25626256177014,nan
301434000000000.0,40.174789,-88.083042,216.0,33,Coyote - Champaign MA05 ,1745680000000.0,2025-04-26 16:00:00,-88.081281,40.173206,2025-04-26 04:00:00,231.07368901160734,43200.0,0.0053489279863798,319.6358105304906,145.52171767156773,Foraging
301434000000000.0,40.480506,-89.451394,183.0,17,Coyote - Morton MA06 ,1745700000000.0,2025-04-26 20:00:00,-88.083042,40.174789,2025-04-26 16:00:00,,14400.0,8.41254039368174,286.7760409687937,32.85976956169685,nan
301434000000000.0,40.174775,-88.083036,211.0,31,Coyote - Champaign MA05 ,1745670000000.0,2025-04-26 12:00:00,-89.451394,40.480506,2025-04-26 20:00:00,,-28800.0,-4.206302717171805,105.89111059195825,179.11506962316452,nan
38058.0,41.8241394,-88.2544447,190.64,25,Coyote - Fermi 38058,1461780000000.0,2016-04-27 17:00:29,-88.083036,40.174775,2025-04-26 12:00:00,,-283892371.0,-0.0006471998363093954,355.57136729249777,110.31974329946047,nan
38058.0,41.8261144,-88.2599572,200.43,22,Coyote - Fermi 38058,1461740000000.0,2016-04-27 08:00:05,-88.2544447,41.8241394,2016-04-27 17:00:29,507.789699187417,-32424.0,-0.015660920897712097,295.67960841666604,59.89175887583173,Foraging
38058.0,41.8268436,-88.2541058,189.39,10,Coyote - Fermi 38058,1461790000000.0,2016-04-27 21:00:29,-88.2599572,41.8261144,2016-04-27 08:00:05,492.8087957618823,46824.0,0.010524705188832273,80.50392710576203,144.824318689096,Foraging
38058.0,41.8289708,-88.2627303,186.32,10,Coyote - Fermi 38058,1461800000000.0,2016-04-27 23:00:26,-88.2541058,41.8268436,2016-04-27 21:00:29,754.4200252709394,7197.0,0.10482423583033755,288.3174966202553,152.18643048550672,Foraging
151325.0,41.9379497,-88.35586,196.74,24,Coyote - Thornwood 151325 (M),1682610000000.0,2023-04-27 16:01:03,-88.2627303,41.8289708,2016-04-27 23:00:26,,220813237.0,6.504156987212475e-05,327.5654044240242,39.247907803768896,nan
151325.0,41.9469825,-88.3551106,202.28,24,Coyote - Thornwood 151325 (M),1682630000000.0,2023-04-27 20:01:05,-88.35586,41.9379497,2023-04-27 16:01:03,1005.2154405416259,14402.0,0.06979693379680779,3.5310061514316544,35.96560172740743,Foraging
151326.0,41.9659933,-88.3232558,109.07,6,Coyote - Thornwood 151326 (F),1682600000000.0,2023-04-27 12:00:53,-88.3551106,41.9469825,2023-04-27 20:01:05,3381.3591107550046,-28812.0,-0.11735940270564364,51.24164801790338,47.710641866471725,Traveling
151324.0,41.9476947,-88.0186853,153.16,27,Coyote - East Branch 151324,1714230000000.0,2024-04-27 16:00:33,-88.3232558,41.9659933,2023-04-27 12:00:53,,31636780.0,0.0008007323362810777,94.51711902030627,43.27547100240289,nan
151324.0,41.9480161,-88.0185658,189.74,29,Coyote - East Branch 151324,1714250000000.0,2024-04-27 20:00:33,-88.0186853,41.9476947,2024-04-27 16:00:33,37.048282866041326,14400.0,0.0025727974212528698,15.4579766544582,79.05914236584806,Resting
301434000000000.0,40.174311,-88.081792,208.0,10,Coyote - Champaign MA05 ,1745730000000.0,2025-04-27 04:00:00,-88.0185658,41.9480161,2024-04-27 20:00:33,,31478367.0,0.006259875786822151,181.56043764436762,166.10246098990942,nan
301434000000000.0,40.1748,-88.083036,216.0,32,Coyote - Champaign MA05 ,1745770000000.0,2025-04-27 16:00:00,-88.081792,40.174311,2025-04-27 04:00:00,119.06103500270913,43200.0,0.002756042476914563,297.2242246870382,115.66378704267058,Foraging
301434000000000.0,40.174761,-88.083031,211.0,30,Coyote - Champaign MA05 ,1745780000000.0,2025-04-27 20:00:00,-88.083036,40.1748,2025-04-27 16:00:00,4.351372742613356,14400.0,0.00030217866268148304,174.40521235196772,122.81901233507048,Resting
301434000000000.0,40.478067,-89.45465,203.0,29,Coyote - Morton MA06 ,1745760000000.0,2025-04-27 12:00:00,-88.083031,40.174761,2025-04-27 20:00:00,,-28800.0,-4.2130060580156,286.6181917038545,112.21297935188679,nan
38058.0,41.8302206,-88.2666231,188.66,9,Coyote - Fermi 38058,1461820000000.0,2016-04-28 06:00:29,-89.45465,40.478067,2025-04-27 12:00:00,,-283931971.0,-0.0006348594720623513,33.09717705764324,106.47898535378874,nan
38058.0,41.8507361,-88.2891297,199.65,13,Coyote - Fermi 38058,1461830000000.0,2016-04-28 08:00:11,-88.2666231,41.8302206,2016-04-28 06:00:29,2947.324399145135,7182.0,0.41037655237331316,320.7480260036399,72.34915105400336,Traveling
38058.0,41.8480128,-88.2661708,203.13,23,Coyote - Fermi 38058,1461880000000.0,2016-04-28 21:00:29,-88.2891297,41.8507361,2016-04-28 08:00:11,1930.4857204993446,46818.0,0.04123383571488198,99.04002161644125,138.29199561280137,Traveling
38058.0,41.8527556,-88.2673069,201.04,15,Coyote - Fermi 38058,1461880000000.0,2016-04-28 23:00:17,-88.2661708,41.8480128,2016-04-28 21:00:29,535.166656388892,7188.0,0.07445279026000166,349.88342865581114,109.15659296063012,Foraging
151325.0,41.9565283,-88.3582578,210.42,26,Coyote - Thornwood 151325 (M),1682700000000.0,2023-04-28 16:00:34,-88.2673069,41.8527556,2016-04-28 23:00:17,,220813217.0,6.239179133188231e-05,326.91397226519683,22.96945639061431,nan
151325.0,41.9565719,-88.3582558,208.04,32,Coyote - Thornwood 151325 (M),1682710000000.0,2023-04-28 20:00:33,-88.3582578,41.9565283,2023-04-28 16:00:34,4.845596258638986,14399.0,0.00033652310984366875,1.9537428318999355,35.03977056670311,Resting
151324.0,41.954255,-88.0172825,177.19,23,Coyote - East Branch 151324,1714280000000.0,2024-04-28 04:01:03,-88.3582558,41.9565719,2023-04-28 20:00:33,,31564830.0,0.0008956412033215968,90.40952298649506,88.45578015459513,nan
301434000000000.0,40.154131,-88.070753,203.0,12,Coyote - Champaign MA05 ,1745810000000.0,2025-04-28 04:00:00,-88.0172825,41.954255,2024-04-28 04:01:03,,31535937.0,0.006340805123670683,181.30078423806546,90.8912612515704,nan
301434000000000.0,40.174836,-88.083114,215.0,35,Coyote - Champaign MA05 ,1745860000000.0,2025-04-28 16:00:00,-88.070753,40.154131,2025-04-28 04:00:00,2528.7184909392276,43200.0,0.05853515025322286,335.48012731768046,154.179343079615,Traveling
301434000000000.0,40.492164,-89.426019,179.0,30,Coyote - Morton MA06 ,1745870000000.0,2025-04-28 20:00:00,-88.083114,40.174836,2025-04-28 16:00:00,,14400.0,8.2938048755123,287.65657227608034,47.823555041600116,nan
301434000000000.0,40.174794,-88.083119,214.0,32,Coyote - Champaign MA05 ,1745840000000.0,2025-04-28 12:00:00,-89.426019,40.492164,2025-04-28 20:00:00,,-28800.0,-4.146937289958984,106.78957156725158,179.13299929117125,nan
38058.0,41.8252697,-88.2592672,191.3,18,Coyote - Fermi 38058,1461950000000.0,2016-04-29 17:00:48,-88.083119,40.174794,2025-04-28 12:00:00,,-283892352.0,-0.0006477449540957463,355.4525710993277,111.33700046792387,nan
38058.0,41.825225,-88.2592325,192.35,13,Coyote - Fermi 38058,1461920000000.0,2016-04-29 08:00:48,-88.2592672,41.8252697,2016-04-29 17:00:48,5.74106821668897,-32400.0,-0.00017719346347805462,149.95168929758592,154.4991181982582,Resting
38058.0,41.8258786,-88.2598289,192.2,20,Coyote - Fermi 38058,1461960000000.0,2016-04-29 21:00:29,-88.2592325,41.825225,2016-04-29 08:00:48,87.89182526957025,46781.0,0.0018787932124061104,325.7859016648754,175.83421236728947,Foraging
38058.0,41.8252178,-88.2592442,190.25,20,Coyote - Fermi 38058,1461970000000.0,2016-04-29 23:00:07,-88.2598289,41.8258786,2016-04-29 21:00:29,88.01333969513131,7178.0,0.012261540776697034,146.60048929394875,179.18541237092663,Foraging
151325.0,41.9520175,-88.3562117,202.38,15,Coyote - Thornwood 151325 (M),1682740000000.0,2023-04-29 04:00:36,-88.2592442,41.8252178,2016-04-29 23:00:07,,220770029.0,7.347458600589604e-05,330.3795617168939,176.22092757705488,nan
151326.0,41.9562953,-88.3347097,207.79,10,Coyote - Thornwood 151326 (F),1682780000000.0,2023-04-29 16:01:03,-88.3562117,41.9520175,2023-04-29 04:00:36,1844.9682578532786,43227.0,0.042680922984553143,75.0157826759273,104.63622095903344,Traveling
151326.0,41.9558719,-88.3347225,215.24,19,Coyote - Thornwood 151326 (F),1682800000000.0,2023-04-29 20:00:57,-88.3347097,41.9562953,2023-04-29 16:01:03,47.04003925635236,14394.0,0.0032680310724157537,181.2879025177189,106.27211984179159,Resting
151325.0,41.9484197,-88.3550239,196.72,32,Coyote - Thornwood 151325 (M),1682800000000.0,2023-04-29 20:01:07,-88.3347225,41.9558719,2023-04-29 20:00:57,1875.755821164933,10.0,,243.7366996104591,62.44879709274022,Traveling
151324.0,41.9489831,-88.0167756,-0.09,21,Coyote - East Branch 151324,1714410000000.0,2024-04-29 16:01:08,-88.3550239,41.9484197,2023-04-29 20:01:07,,31608001.0,0.0008873284231886353,89.75863089732928,153.97806871312983,nan
151324.0,41.9478769,-88.0186903,187.49,26,Coyote - East Branch 151324,1714420000000.0,2024-04-29 20:01:05,-88.0167756,41.9489831,2024-04-29 16:01:08,200.753768200507,14397.0,0.013944138931757104,232.16066882103615,142.40203792370687,Foraging
301434000000000.0,40.154742,-88.069689,214.0,24,Coyote - Champaign MA05 ,1745900000000.0,2025-04-29 04:00:00,-88.0186903,41.9478769,2024-04-29 20:01:05,,31478335.0,0.006327608424605923,181.2454923724116,50.91517644862455,nan
301434000000000.0,40.174828,-88.083117,212.0,32,Coyote - Champaign MA05 ,1745940000000.0,2025-04-29 16:00:00,-88.069689,40.154742,2025-04-29 04:00:00,2506.548659908489,43200.0,0.058021959720103905,332.9426538833171,151.69716151090552,Traveling
301434000000000.0,40.502425,-89.455514,196.0,21,Coyote - Morton MA06 ,1745960000000.0,2025-04-29 20:00:00,-88.083117,40.174828,2025-04-29 16:00:00,,14400.0,8.482900923165559,287.832107910832,45.11054597248511,nan
301434000000000.0,40.174656,-88.083131,211.0,38,Coyote - Champaign MA05 ,1745930000000.0,2025-04-29 12:00:00,-89.455514,40.502425,2025-04-29 20:00:00,,-28800.0,-4.241613451733753,106.95245162559372,179.1203437147617,nan
38058.0,41.8331306,-88.2754217,191.91,22,Coyote - Fermi 38058,1462040000000.0,2016-04-30 17:00:29,-88.083131,40.174656,2025-04-29 12:00:00,,-283892371.0,-0.0006512650371195497,355.06231591800355,111.89013570759016,nan
38058.0,41.8255531,-88.2866344,202.64,9,Coyote - Fermi 38058,1462000000000.0,2016-04-30 08:00:14,-88.2754217,41.8331306,2016-04-30 17:00:29,1255.372876853201,-32415.0,-0.03872814674851769,227.79743390452296,127.26488201348059,Foraging
38058.0,41.8332864,-88.2754906,195.08,12,Coyote - Fermi 38058,1462050000000.0,2016-04-30 21:00:29,-88.2866344,41.8255531,2016-04-30 08:00:14,1262.8368628382452,46815.0,0.026975047801735454,47.033033559748496,179.23559965522554,Foraging
38058.0,41.8332739,-88.2755642,154.65,20,Coyote - Fermi 38058,1462060000000.0,2016-04-30 23:00:05,-88.2754906,41.8332864,2016-04-30 21:00:29,6.269370131259997,7176.0,0.0008736580450473797,257.1593048128054,149.87372874694313,Resting
151325.0,41.9471819,-88.3500311,221.01,11,Coyote - Thornwood 151325 (M),1682870000000.0,2023-04-30 16:00:33,-88.2755642,41.8332739,2016-04-30 23:00:05,,220813228.0,6.376738507788814e-05,334.07428129635804,76.91497648355266,nan
151326.0,41.9550928,-88.3364583,223.27,7,Coyote - Thornwood 151326 (F),1682840000000.0,2023-04-30 08:00:52,-88.3500311,41.9471819,2023-04-30 16:00:33,1427.7797405689976,-28781.0,-0.0496084132090267,51.90966815586899,77.83538685951095,Traveling
151325.0,41.9460025,-88.3448406,0.25,21,Coyote - Thornwood 151325 (M),1682880000000.0,2023-04-30 20:00:56,-88.3364583,41.9550928,2023-04-30 08:00:52,1225.7668483112807,43204.0,0.028371605599279714,214.44501927256698,162.535351116698,Foraging
151326.0,41.9550569,-88.3365289,212.74,16,Coyote - Thornwood 151326 (F),1682860000000.0,2023-04-30 12:00:34,-88.3448406,41.9460025,2023-04-30 20:00:56,1219.165954533099,-28822.0,-0.04229983882218788,34.319255892796576,179.8742366202296,Foraging
151324.0,41.9479186,-88.0186911,194.32,24,Coyote - East Branch 151324,1714490000000.0,2024-04-30 16:00:34,-88.3365289,41.9550569,2023-04-30 12:00:34,,31636800.0,0.0008333650947505087,91.62347731009696,57.30422141730038,nan
301434000000000.0,40.174525,-88.082958,207.0,20,Coyote - Champaign MA05 ,1745990000000.0,2025-04-30 04:00:00,-88.0186911,41.9479186,2024-04-30 16:00:34,,31492766.0,0.006255991193118686,181.58638324643348,89.96290593633653,nan
301434000000000.0,40.535161,-89.426453,205.0,32,Coyote - Morton MA06 ,1746030000000.0,2025-04-30 16:00:00,-88.082958,40.174525,2025-04-30 04:00:00,,43200.0,2.7997734434211385,289.8389099656611,108.25252671922763,nan
301434000000000.0,40.53515,-89.426439,200.0,29,Coyote - Morton MA06 ,1746040000000.0,2025-04-30 20:00:00,-89.426453,40.535161,2025-04-30 16:00:00,1.7026303741823776,14400.0,0.00011823822042933179,135.9527957793064,153.88611418635472,Resting
301434000000000.0,40.177881,-88.076622,212.0,28,Coyote - Champaign MA05 ,1746010000000.0,2025-04-30 12:00:00,-89.426439,40.53515,2025-04-30 20:00:00,,-28800.0,-4.21290519992316,108.71600161598086,27.23679416332554,nan
38057.0,41.8514211,-88.1353342,185.15,32,Coyote - Danada 38057,1438450000000.0,2015-08-01 17:00:29,-88.076622,40.177881,2025-04-30 12:00:00,,-307565971.0,-0.000604485767586965,358.50287247505423,110.21312914092664,nan
38055.0,41.8582967,-88.1623678,192.91,19,Coyote - Cantigny 38055 (M),1438410000000.0,2015-08-01 06:02:13,-88.1353342,41.8514211,2015-08-01 17:00:29,2371.179761271275,-39496.0,-0.060035946963522255,288.8622186785044,69.64065379654983,Traveling
38057.0,41.8359597,-88.1456272,196.19,16,Coyote - Danada 38057,1438420000000.0,2015-08-01 08:00:14,-88.1623678,41.8582967,2015-08-01 06:02:13,2843.9665343499496,7081.0,0.4016334605775949,150.82021059276198,138.04200808574242,Traveling
38056.0,41.8474533,-88.1711008,199.09,33,Coyote - Cantigny 38056 (F),1438460000000.0,2015-08-01 21:00:29,-88.1456272,41.8359597,2015-08-01 08:00:14,2471.034338172302,46815.0,0.052782961404940765,301.209293517402,150.38908292464,Traveling
38057.0,41.8514142,-88.13531,184.53,32,Coyote - Danada 38057,1438470000000.0,2015-08-01 23:00:30,-88.1711008,41.8474533,2015-08-01 21:00:29,3004.657189454357,7201.0,0.4172555463761085,81.53757642059323,140.32828290319122,Traveling
151325.0,41.9448869,-88.3557669,199.48,19,Coyote - Thornwood 151325 (M),1690860000000.0,2023-08-01 04:00:33,-88.13531,41.8514142,2015-08-01 23:00:30,,252392403.0,8.33416777501291e-05,299.74076657694116,141.79680984365206,nan
151326.0,41.8795436,-88.3643972,199.76,30,Coyote - Thornwood 151326 (F),1690910000000.0,2023-08-01 16:00:35,-88.3557669,41.9448869,2023-08-01 04:00:33,7293.016535291533,43202.0,0.16881201183490424,185.6162889171903,114.12447765975085,Traveling
151325.0,41.9597053,-88.3497431,217.29,27,Coyote - Thornwood 151325 (M),1690910000000.0,2023-08-01 16:01:08,-88.3643972,41.8795436,2023-08-01 16:00:35,8986.300470969625,33.0,,7.741129820981837,177.87515909620848,Traveling
151325.0,41.9598361,-88.3494953,205.6,33,Coyote - Thornwood 151325 (M),1690920000000.0,2023-08-01 20:01:08,-88.3497431,41.9597053,2023-08-01 16:01:08,25.161479222107186,14400.0,0.0017473249459796657,54.63137609676477,46.89024627578293,Resting
151325.0,41.9596542,-88.3496367,220.6,21,Coyote - Thornwood 151325 (M),1690890000000.0,2023-08-01 12:00:57,-88.3494953,41.9598361,2023-08-01 20:01:08,23.358546074403403,-28811.0,-0.0008107509657562529,210.0300672151132,155.39869111834844,Resting
151327.0,41.956,-88.0880578,220.37,23,Coyote - Bloomingdale 151327,1690890000000.0,2023-08-01 12:01:09,-88.3496367,41.9596542,2023-08-01 12:00:57,,12.0,,90.98877197129339,119.04129524381982,nan
151324.0,41.9548772,-88.0278967,219.98,29,Coyote - East Branch 151324,1722530000000.0,2024-08-01 16:01:00,-88.0880578,41.956,2023-08-01 12:01:09,4989.427727208778,31636791.0,0.00015770966553493932,91.41749838974441,0.42872641845102066,Traveling
