Collar,Latitude,Longitude,Altitude,Temp,AnimalTitle,GMT_Stamp,GMT_Formatted
85793,39.6439897,-88.6983936,248.55,31,Coyote - Lovington 85793,1.59864E+12,Aug 28 2020 06:01:00 PM
85793,39.6441336,-88.6986853,149.33,29,Coyote - Lovington 85793,1.59865E+12,Aug 28 2020 09:01:00 PM
85784,39.5730569,-88.6263769,166.34,29,Coyote - Sullivan-Lovington 85784,1.59866E+12,Aug 29 2020 12:01:00 AM
85784,39.573355,-88.6298178,170.24,25,Coyote - Sullivan-Lovington 85784,1.59867E+12,Aug 29 2020 03:01:00 AM
85793,39.6434531,-88.7018247,168.42,26,Coyote - Lovington 85793,1.59868E+12,Aug 29 2020 06:00:00 AM
85784,39.5916489,-88.6660303,161.74,25,Coyote - Sullivan-Lovington 85784,1.59869E+12,Aug 29 2020 09:00:00 AM
85784,39.6091975,-88.6473881,180.14,24,Coyote - Sullivan-Lovington 85784,1.5987E+12,Aug 29 2020 12:00:00 PM
85793,39.6419767,-88.6979728,-0.51,25,Coyote - Lovington 85793,1.5987E+12,Aug 29 2020 12:01:00 PM
85793,39.6416644,-88.6981639,165.14,24,Coyote - Lovington 85793,1.59871E+12,Aug 29 2020 03:00:00 PM
85784,39.6189792,-88.6425478,171.23,29,Coyote - Sullivan-Lovington 85784,1.59872E+12,Aug 29 2020 06:00:00 PM
85784,39.619405,-88.6425303,183.14,30,Coyote - Sullivan-Lovington 85784,1.59873E+12,Aug 29 2020 09:00:00 PM
85784,39.6285678,-88.6511936,180.62,26,Coyote - Sullivan-Lovington 85784,1.59875E+12,Aug 30 2020 12:01:00 AM
85784,39.6279092,-88.6516444,159.15,21,Coyote - Sullivan-Lovington 85784,1.59876E+12,Aug 30 2020 03:00:00 AM
85793,39.6892197,-88.7598994,169,15,Coyote - Lovington 85793,1.59876E+12,Aug 30 2020 03:01:00 AM
85784,39.6298864,-88.6466828,182.56,17,Coyote - Sullivan-Lovington 85784,1.59877E+12,Aug 30 2020 06:00:00 AM
85784,39.6260194,-88.6338261,180.51,19,Coyote - Sullivan-Lovington 85784,1.59878E+12,Aug 30 2020 09:00:00 AM
85793,39.6941517,-88.7822467,168.4,18,Coyote - Lovington 85793,1.59878E+12,Aug 30 2020 09:00:00 AM
85784,39.6294225,-88.6371461,0.17,13,Coyote - Sullivan-Lovington 85784,1.59879E+12,Aug 30 2020 12:01:00 PM
85793,39.6854958,-88.7757206,181.8,30,Coyote - Lovington 85793,1.5988E+12,Aug 30 2020 03:00:00 PM
85784,39.626145,-88.6377889,199.72,27,Coyote - Sullivan-Lovington 85784,1.59881E+12,Aug 30 2020 06:00:00 PM
85793,39.6842297,-88.7749942,169.56,31,Coyote - Lovington 85793,1.59881E+12,Aug 30 2020 06:01:00 PM
85784,39.6259322,-88.6336758,178.09,28,Coyote - Sullivan-Lovington 85784,1.59882E+12,Aug 30 2020 09:00:00 PM
85793,39.6864047,-88.7742422,157.28,28,Coyote - Lovington 85793,1.59882E+12,Aug 30 2020 09:01:00 PM
85793,39.6868222,-88.7754258,165.63,24,Coyote - Lovington 85793,1.59883E+12,Aug 31 2020 12:00:00 AM
85784,39.6270269,-88.6349908,-0.07,24,Coyote - Sullivan-Lovington 85784,1.59883E+12,Aug 31 2020 12:01:00 AM
85784,39.6272769,-88.6507861,173.39,22,Coyote - Sullivan-Lovington 85784,1.59885E+12,Aug 31 2020 06:00:00 AM
85793,39.6843781,-88.7770211,173.2,21,Coyote - Lovington 85793,1.59885E+12,Aug 31 2020 06:00:00 AM
85793,39.6881775,-88.7805256,192.58,17,Coyote - Lovington 85793,1.59886E+12,Aug 31 2020 09:01:00 AM
85784,39.6284461,-88.6511378,181.26,22,Coyote - Sullivan-Lovington 85784,1.59886E+12,Aug 31 2020 09:01:00 AM
85784,39.6252858,-88.6501075,197.32,26,Coyote - Sullivan-Lovington 85784,1.59889E+12,Aug 31 2020 03:00:00 PM
85793,39.6861642,-88.7774536,161.27,24,Coyote - Lovington 85793,1.59889E+12,Aug 31 2020 03:00:00 PM
85784,39.6246367,-88.6502453,184.03,31,Coyote - Sullivan-Lovington 85784,1.5989E+12,Aug 31 2020 06:00:00 PM
85793,39.6871711,-88.7782678,-0.06,28,Coyote - Lovington 85793,1.5989E+12,Aug 31 2020 06:01:00 PM
85793,39.6867369,-88.7776189,162.94,31,Coyote - Lovington 85793,1.59891E+12,Aug 31 2020 09:00:00 PM
85784,39.62735,-88.6495992,187.12,28,Coyote - Sullivan-Lovington 85784,1.59892E+12,Sep 01 2020 12:00:00 AM
85793,39.6892517,-88.7776592,178.8,25,Coyote - Lovington 85793,1.59892E+12,Sep 01 2020 12:00:00 AM
85793,39.6937419,-88.7776133,171.54,20,Coyote - Lovington 85793,1.59893E+12,Sep 01 2020 03:01:00 AM
85793,39.6854089,-88.7753997,143.34,23,Coyote - Lovington 85793,1.59894E+12,Sep 01 2020 06:00:00 AM
85784,39.6194672,-88.6483519,174.8,21,Coyote - Sullivan-Lovington 85784,1.59894E+12,Sep 01 2020 06:00:00 AM
85784,39.6264825,-88.6572669,171.71,20,Coyote - Sullivan-Lovington 85784,1.59895E+12,Sep 01 2020 09:01:00 AM
85793,39.6808722,-88.743285,177.25,23,Coyote - Lovington 85793,1.59896E+12,Sep 01 2020 12:00:00 PM
85793,39.6850019,-88.7387519,155.5,26,Coyote - Lovington 85793,1.59897E+12,Sep 01 2020 03:00:00 PM
85784,39.6275211,-88.6479133,-0.49,26,Coyote - Sullivan-Lovington 85784,1.59897E+12,Sep 01 2020 03:01:00 PM
85793,39.6847997,-88.7399378,179.44,26,Coyote - Lovington 85793,1.59898E+12,Sep 01 2020 06:00:00 PM
85784,39.6292928,-88.6504683,179.05,29,Coyote - Sullivan-Lovington 85784,1.59898E+12,Sep 01 2020 06:01:00 PM
85793,39.6826058,-88.7562314,183.29,26,Coyote - Lovington 85793,1.59899E+12,Sep 01 2020 09:00:00 PM
85784,39.6292575,-88.6502742,193.2,26,Coyote - Sullivan-Lovington 85784,1.599E+12,Sep 02 2020 12:00:00 AM
85793,39.6826833,-88.7563594,190.13,25,Coyote - Lovington 85793,1.599E+12,Sep 02 2020 12:00:00 AM
85793,39.655215,-88.7466019,161.32,25,Coyote - Lovington 85793,1.59903E+12,Sep 02 2020 06:00:00 AM
85784,39.6254033,-88.6485617,170.62,25,Coyote - Sullivan-Lovington 85784,1.59903E+12,Sep 02 2020 06:01:00 AM
85784,39.6232931,-88.6579114,172.9,21,Coyote - Sullivan-Lovington 85784,1.59904E+12,Sep 02 2020 09:00:00 AM
85793,39.6551608,-88.7466139,157.6,25,Coyote - Lovington 85793,1.59904E+12,Sep 02 2020 09:01:00 AM
85784,39.6253192,-88.6482708,0.01,24,Coyote - Sullivan-Lovington 85784,1.59905E+12,Sep 02 2020 12:01:00 PM
85784,39.6250964,-88.6485878,155.32,30,Coyote - Sullivan-Lovington 85784,1.59906E+12,Sep 02 2020 03:01:00 PM
85793,39.6848539,-88.7387603,184.72,29,Coyote - Lovington 85793,1.59907E+12,Sep 02 2020 06:01:00 PM
85784,39.6262889,-88.6341825,183.57,28,Coyote - Sullivan-Lovington 85784,1.59908E+12,Sep 02 2020 09:00:00 PM
85793,39.6848522,-88.7387367,183.35,29,Coyote - Lovington 85793,1.59908E+12,Sep 02 2020 09:00:00 PM
85784,39.6277578,-88.6348517,177.88,27,Coyote - Sullivan-Lovington 85784,1.59909E+12,Sep 03 2020 12:00:00 AM
85784,39.6240806,-88.6485644,172.38,24,Coyote - Sullivan-Lovington 85784,1.5991E+12,Sep 03 2020 03:00:00 AM
85784,39.6241194,-88.6499986,181.27,22,Coyote - Sullivan-Lovington 85784,1.59911E+12,Sep 03 2020 06:00:00 AM
85793,39.7226631,-88.6740456,170.95,18,Coyote - Lovington 85793,1.59913E+12,Sep 03 2020 12:01:00 PM
85784,39.6192628,-88.6558792,-0.08,28,Coyote - Sullivan-Lovington 85784,1.59913E+12,Sep 03 2020 12:01:00 PM
85784,39.6204953,-88.6558433,163.94,30,Coyote - Sullivan-Lovington 85784,1.59915E+12,Sep 03 2020 03:00:00 PM
85784,39.6199428,-88.6557706,154.91,33,Coyote - Sullivan-Lovington 85784,1.59916E+12,Sep 03 2020 06:00:00 PM
85793,39.7238428,-88.6795786,182.3,33,Coyote - Lovington 85793,1.59916E+12,Sep 03 2020 06:00:00 PM
85793,39.7238561,-88.679625,182.1,33,Coyote - Lovington 85793,1.59917E+12,Sep 03 2020 09:00:00 PM
85784,39.6222997,-88.6556942,174.39,30,Coyote - Sullivan-Lovington 85784,1.59917E+12,Sep 03 2020 09:01:00 PM
85793,39.7230317,-88.6767122,181.16,26,Coyote - Lovington 85793,1.59918E+12,Sep 04 2020 12:00:00 AM
85784,39.6223508,-88.6555406,169.1,27,Coyote - Sullivan-Lovington 85784,1.59918E+12,Sep 04 2020 12:01:00 AM
85793,39.7272836,-88.695855,166.89,13,Coyote - Lovington 85793,1.5992E+12,Sep 04 2020 06:00:00 AM
85784,39.6301828,-88.6529314,172.61,17,Coyote - Sullivan-Lovington 85784,1.5992E+12,Sep 04 2020 06:00:00 AM
85784,39.669655,-88.6470792,157.8,27,Coyote - Sullivan-Lovington 85784,1.59923E+12,Sep 04 2020 03:00:00 PM
85793,39.7396317,-88.6560631,161.65,27,Coyote - Lovington 85793,1.59923E+12,Sep 04 2020 03:00:00 PM
85784,39.6678089,-88.6467806,173.13,28,Coyote - Sullivan-Lovington 85784,1.59924E+12,Sep 04 2020 06:00:00 PM
85793,39.7397147,-88.6561561,167.77,31,Coyote - Lovington 85793,1.59924E+12,Sep 04 2020 06:00:00 PM
85784,39.6678103,-88.6467922,174.52,31,Coyote - Sullivan-Lovington 85784,1.59925E+12,Sep 04 2020 09:00:00 PM
85793,39.7398911,-88.65675,178.61,31,Coyote - Lovington 85793,1.59925E+12,Sep 04 2020 09:01:00 PM
85784,39.6668106,-88.6476858,173.66,23,Coyote - Sullivan-Lovington 85784,1.59926E+12,Sep 05 2020 12:00:00 AM
85793,39.7402564,-88.6559258,176.76,24,Coyote - Lovington 85793,1.59926E+12,Sep 05 2020 12:01:00 AM
85793,39.7426731,-88.6602653,169.98,12,Coyote - Lovington 85793,1.59927E+12,Sep 05 2020 03:00:00 AM
85784,39.6718139,-88.6575328,175.83,17,Coyote - Sullivan-Lovington 85784,1.59927E+12,Sep 05 2020 03:01:00 AM
85793,39.7406761,-88.6590819,186.43,13,Coyote - Lovington 85793,1.59929E+12,Sep 05 2020 06:00:00 AM
85793,39.7553711,-88.6325542,165.28,12,Coyote - Lovington 85793,1.5993E+12,Sep 05 2020 09:01:00 AM
85784,39.6670044,-88.6534636,171.17,26,Coyote - Sullivan-Lovington 85784,1.59931E+12,Sep 05 2020 12:00:00 PM
85784,39.6669828,-88.6534764,175.64,28,Coyote - Sullivan-Lovington 85784,1.59932E+12,Sep 05 2020 03:00:00 PM
85793,39.7604347,-88.6404508,169.65,22,Coyote - Lovington 85793,1.59932E+12,Sep 05 2020 03:00:00 PM
85793,39.7603653,-88.6406169,175.8,33,Coyote - Lovington 85793,1.59933E+12,Sep 05 2020 06:00:00 PM
85784,39.6669656,-88.6534756,170.14,31,Coyote - Sullivan-Lovington 85784,1.59933E+12,Sep 05 2020 06:01:00 PM
85793,39.7603636,-88.64057,174.46,29,Coyote - Lovington 85793,1.59934E+12,Sep 05 2020 09:00:00 PM
85784,39.6671914,-88.6544311,188.44,26,Coyote - Sullivan-Lovington 85784,1.59935E+12,Sep 06 2020 12:00:00 AM
85793,39.7603872,-88.6406272,171.3,26,Coyote - Lovington 85793,1.59935E+12,Sep 06 2020 12:00:00 AM
85793,39.7577653,-88.6390933,180.37,18,Coyote - Lovington 85793,1.59936E+12,Sep 06 2020 03:01:00 AM
85784,39.6694844,-88.6457683,172.82,15,Coyote - Sullivan-Lovington 85784,1.59937E+12,Sep 06 2020 06:00:00 AM
85793,39.7528128,-88.6384856,156.53,15,Coyote - Lovington 85793,1.59937E+12,Sep 06 2020 06:00:00 AM
85784,39.6673731,-88.6545158,-0.37,23,Coyote - Sullivan-Lovington 85784,1.59939E+12,Sep 06 2020 12:01:00 PM
85793,39.7602806,-88.6247208,177.73,17,Coyote - Lovington 85793,1.59939E+12,Sep 06 2020 12:01:00 PM
85784,39.6671875,-88.6545097,174.88,23,Coyote - Sullivan-Lovington 85784,1.5994E+12,Sep 06 2020 03:00:00 PM
85793,39.7597292,-88.6330189,176.24,22,Coyote - Lovington 85793,1.5994E+12,Sep 06 2020 03:00:00 PM
85793,39.7601886,-88.6271017,168.09,21,Coyote - Lovington 85793,1.59942E+12,Sep 06 2020 06:00:00 PM
85784,39.6691833,-88.6586122,188.08,26,Coyote - Sullivan-Lovington 85784,1.59942E+12,Sep 06 2020 06:00:00 PM
85784,39.6691611,-88.658705,183.2,30,Coyote - Sullivan-Lovington 85784,1.59943E+12,Sep 06 2020 09:01:00 PM
85793,39.7572281,-88.6235047,156.67,26,Coyote - Lovington 85793,1.59943E+12,Sep 06 2020 09:01:00 PM
85793,39.7572594,-88.6234158,180.63,24,Coyote - Lovington 85793,1.59944E+12,Sep 07 2020 12:00:00 AM
85784,39.6664108,-88.6577519,0.02,27,Coyote - Sullivan-Lovington 85784,1.59944E+12,Sep 07 2020 12:01:00 AM
85793,39.7589056,-88.6235333,173.61,22,Coyote - Lovington 85793,1.59945E+12,Sep 07 2020 03:00:00 AM
85793,39.7453769,-88.6282608,174.93,22,Coyote - Lovington 85793,1.59946E+12,Sep 07 2020 06:00:00 AM
85784,39.6693325,-88.6470764,169.68,24,Coyote - Sullivan-Lovington 85784,1.59946E+12,Sep 07 2020 06:00:00 AM
85784,39.6588319,-88.5871467,-0.33,23,Coyote - Sullivan-Lovington 85784,1.59947E+12,Sep 07 2020 09:01:00 AM
85793,39.7512908,-88.6455083,0.02,22,Coyote - Lovington 85793,1.59947E+12,Sep 07 2020 09:01:00 AM
85784,39.6527117,-88.5707119,169.17,24,Coyote - Sullivan-Lovington 85784,1.59948E+12,Sep 07 2020 12:00:00 PM
85784,39.6526989,-88.5707239,169.28,30,Coyote - Sullivan-Lovington 85784,1.59949E+12,Sep 07 2020 03:00:00 PM
85784,39.6527783,-88.5706783,180.6,31,Coyote - Sullivan-Lovington 85784,1.5995E+12,Sep 07 2020 06:00:00 PM
85793,39.7452031,-88.6320806,174.7,27,Coyote - Lovington 85793,1.5995E+12,Sep 07 2020 06:00:00 PM
85793,39.7451272,-88.6320956,183.26,29,Coyote - Lovington 85793,1.59951E+12,Sep 07 2020 09:00:00 PM
85784,39.6527331,-88.5706658,172.57,32,Coyote - Sullivan-Lovington 85784,1.59951E+12,Sep 07 2020 09:00:00 PM
85784,39.6546731,-88.5690767,177.52,28,Coyote - Sullivan-Lovington 85784,1.59952E+12,Sep 08 2020 12:00:00 AM
85784,39.6725619,-88.5627503,177.49,24,Coyote - Sullivan-Lovington 85784,1.59953E+12,Sep 08 2020 03:00:00 AM
85793,39.7587947,-88.6245903,193.08,22,Coyote - Lovington 85793,1.59953E+12,Sep 08 2020 03:01:00 AM
85793,39.7594122,-88.6391067,176.34,23,Coyote - Lovington 85793,1.59954E+12,Sep 08 2020 06:00:00 AM
85784,39.6663944,-88.5616761,171.39,22,Coyote - Sullivan-Lovington 85784,1.59954E+12,Sep 08 2020 06:01:00 AM
85793,39.7548714,-88.6440981,175.7,21,Coyote - Lovington 85793,1.59956E+12,Sep 08 2020 09:01:00 AM
85784,39.6148739,-88.559535,151.06,22,Coyote - Sullivan-Lovington 85784,1.59957E+12,Sep 08 2020 12:01:00 PM
85784,39.6160256,-88.5580175,191.04,27,Coyote - Sullivan-Lovington 85784,1.59958E+12,Sep 08 2020 03:00:00 PM
85793,39.7418894,-88.6336261,165.16,25,Coyote - Lovington 85793,1.59958E+12,Sep 08 2020 03:00:00 PM
85793,39.7417489,-88.6335375,174.54,29,Coyote - Lovington 85793,1.59959E+12,Sep 08 2020 06:00:00 PM
85784,39.6160539,-88.5578569,204.48,34,Coyote - Sullivan-Lovington 85784,1.59959E+12,Sep 08 2020 06:00:00 PM
85784,39.6160278,-88.5580478,170.37,32,Coyote - Sullivan-Lovington 85784,1.5996E+12,Sep 08 2020 09:00:00 PM
85793,39.7417258,-88.6335369,169.81,26,Coyote - Lovington 85793,1.5996E+12,Sep 08 2020 09:00:00 PM
85793,39.7506139,-88.6308753,170.14,20,Coyote - Lovington 85793,1.59961E+12,Sep 09 2020 12:00:00 AM
85784,39.6160547,-88.5580825,171.45,24,Coyote - Sullivan-Lovington 85784,1.59961E+12,Sep 09 2020 12:00:00 AM
85784,39.6315328,-88.5571078,167.22,23,Coyote - Sullivan-Lovington 85784,1.59964E+12,Sep 09 2020 09:00:00 AM
85793,39.7735842,-88.6364911,169.28,19,Coyote - Lovington 85793,1.59964E+12,Sep 09 2020 09:01:00 AM
85793,39.7708947,-88.6362075,177.88,21,Coyote - Lovington 85793,1.59965E+12,Sep 09 2020 12:00:00 PM
85784,39.6537894,-88.5381503,176.77,22,Coyote - Sullivan-Lovington 85784,1.59965E+12,Sep 09 2020 12:01:00 PM
85784,39.6537511,-88.5381378,169.38,27,Coyote - Sullivan-Lovington 85784,1.59966E+12,Sep 09 2020 03:00:00 PM
85793,39.7708947,-88.6366131,163.8,24,Coyote - Lovington 85793,1.59966E+12,Sep 09 2020 03:00:00 PM
85793,39.7708633,-88.6366636,178.96,28,Coyote - Lovington 85793,1.59967E+12,Sep 09 2020 06:00:00 PM
85793,39.7707894,-88.6375517,176.29,29,Coyote - Lovington 85793,1.59969E+12,Sep 09 2020 09:00:00 PM
85784,39.6578089,-88.5419006,177.43,31,Coyote - Sullivan-Lovington 85784,1.59969E+12,Sep 09 2020 09:00:00 PM
85784,39.6579503,-88.536365,194.5,26,Coyote - Sullivan-Lovington 85784,1.5997E+12,Sep 10 2020 12:00:00 AM
85784,39.6632072,-88.5409494,184.58,22,Coyote - Sullivan-Lovington 85784,1.59971E+12,Sep 10 2020 03:01:00 AM
85784,39.6719025,-88.5281394,179.63,22,Coyote - Sullivan-Lovington 85784,1.59973E+12,Sep 10 2020 09:00:00 AM
85793,39.7653969,-88.6332683,173.49,23,Coyote - Lovington 85793,1.59973E+12,Sep 10 2020 09:00:00 AM
85784,39.6701928,-88.5105133,178.24,18,Coyote - Sullivan-Lovington 85784,1.59974E+12,Sep 10 2020 12:00:00 PM
85793,39.7415575,-88.6334467,168.82,21,Coyote - Lovington 85793,1.59975E+12,Sep 10 2020 03:00:00 PM
85784,39.6718583,-88.5152206,169.85,22,Coyote - Sullivan-Lovington 85784,1.59975E+12,Sep 10 2020 03:01:00 PM
85784,39.6768414,-88.5121825,-0.61,27,Coyote - Sullivan-Lovington 85784,1.59976E+12,Sep 10 2020 06:00:00 PM
85793,39.7422561,-88.6332139,181.9,25,Coyote - Lovington 85793,1.59976E+12,Sep 10 2020 06:00:00 PM
85793,39.742225,-88.6332364,175.08,28,Coyote - Lovington 85793,1.59977E+12,Sep 10 2020 09:00:00 PM
85784,39.6718761,-88.5152447,175.31,28,Coyote - Sullivan-Lovington 85784,1.59977E+12,Sep 10 2020 09:00:00 PM
85784,39.6744325,-88.5242964,179.3,25,Coyote - Sullivan-Lovington 85784,1.59978E+12,Sep 11 2020 12:00:00 AM
85793,39.7539847,-88.6440097,172.1,20,Coyote - Lovington 85793,1.59979E+12,Sep 11 2020 03:01:00 AM
85784,39.6774433,-88.52121,167.86,24,Coyote - Sullivan-Lovington 85784,1.59979E+12,Sep 11 2020 03:01:00 AM
85784,39.6667606,-88.5150158,174.07,21,Coyote - Sullivan-Lovington 85784,1.59981E+12,Sep 11 2020 09:00:00 AM
85793,39.7373422,-88.6581294,176.47,20,Coyote - Lovington 85793,1.59981E+12,Sep 11 2020 09:00:00 AM
85793,39.7360525,-88.6546178,171.96,22,Coyote - Lovington 85793,1.59983E+12,Sep 11 2020 12:00:00 PM
85784,39.6701889,-88.5153375,167.81,22,Coyote - Sullivan-Lovington 85784,1.59983E+12,Sep 11 2020 12:01:00 PM
85784,39.6702403,-88.5152622,200.07,26,Coyote - Sullivan-Lovington 85784,1.59984E+12,Sep 11 2020 03:00:00 PM
85793,39.7383936,-88.6573022,169.01,24,Coyote - Lovington 85793,1.59984E+12,Sep 11 2020 03:00:00 PM
85784,39.6759744,-88.5220269,187.48,27,Coyote - Sullivan-Lovington 85784,1.59985E+12,Sep 11 2020 06:00:00 PM
85784,39.6759303,-88.5220147,180.85,28,Coyote - Sullivan-Lovington 85784,1.59986E+12,Sep 11 2020 09:00:00 PM
85793,39.7381247,-88.6570964,164.24,28,Coyote - Lovington 85793,1.59986E+12,Sep 11 2020 09:00:00 PM
85793,39.7380286,-88.6572328,192.73,26,Coyote - Lovington 85793,1.59987E+12,Sep 12 2020 12:00:00 AM
85784,39.6758686,-88.5220533,190.66,25,Coyote - Sullivan-Lovington 85784,1.59987E+12,Sep 12 2020 12:00:00 AM
85784,39.6661433,-88.5232944,175.26,22,Coyote - Sullivan-Lovington 85784,1.59989E+12,Sep 12 2020 06:00:00 AM
85784,39.6630503,-88.5222294,174.26,23,Coyote - Sullivan-Lovington 85784,1.5999E+12,Sep 12 2020 09:00:00 AM
85784,39.66443,-88.5224219,175.96,25,Coyote - Sullivan-Lovington 85784,1.59991E+12,Sep 12 2020 12:00:00 PM
85793,39.7486492,-88.6339614,174.37,21,Coyote - Lovington 85793,1.59991E+12,Sep 12 2020 12:01:00 PM
85784,39.6638461,-88.5219558,174.23,26,Coyote - Sullivan-Lovington 85784,1.59992E+12,Sep 12 2020 03:00:00 PM
85784,39.6638403,-88.5219564,175,28,Coyote - Sullivan-Lovington 85784,1.59993E+12,Sep 12 2020 06:00:00 PM
85793,39.7470397,-88.6323719,124.95,25,Coyote - Lovington 85793,1.59993E+12,Sep 12 2020 06:00:00 PM
85793,39.7471242,-88.6322625,166.86,24,Coyote - Lovington 85793,1.59994E+12,Sep 12 2020 09:00:00 PM
85784,39.6633856,-88.5270111,165.4,25,Coyote - Sullivan-Lovington 85784,1.59996E+12,Sep 13 2020 12:00:00 AM
85793,39.7527569,-88.6330517,174.91,23,Coyote - Lovington 85793,1.59996E+12,Sep 13 2020 12:01:00 AM
85793,39.7544397,-88.6314897,177.05,18,Coyote - Lovington 85793,1.59997E+12,Sep 13 2020 03:00:00 AM
85784,39.6641161,-88.5197183,0.21,21,Coyote - Sullivan-Lovington 85784,1.59997E+12,Sep 13 2020 03:01:00 AM
85784,39.6629322,-88.5267308,171.26,22,Coyote - Sullivan-Lovington 85784,1.59998E+12,Sep 13 2020 06:00:00 AM
85793,39.7450764,-88.6421056,165.03,16,Coyote - Lovington 85793,1.59998E+12,Sep 13 2020 06:01:00 AM
85784,39.6608047,-88.5235075,0.25,18,Coyote - Sullivan-Lovington 85784,1.59999E+12,Sep 13 2020 09:01:00 AM
85784,39.6616386,-88.5247633,164.35,23,Coyote - Sullivan-Lovington 85784,1.60001E+12,Sep 13 2020 03:00:00 PM
85793,39.7645472,-88.6341711,168.06,24,Coyote - Lovington 85793,1.60001E+12,Sep 13 2020 03:00:00 PM
85784,39.6615553,-88.5247419,164.54,29,Coyote - Sullivan-Lovington 85784,1.60002E+12,Sep 13 2020 06:00:00 PM
85784,39.66233,-88.5269675,181.41,27,Coyote - Sullivan-Lovington 85784,1.60003E+12,Sep 13 2020 09:00:00 PM
85793,39.7510561,-88.63318,181.45,26,Coyote - Lovington 85793,1.60003E+12,Sep 13 2020 09:00:00 PM
85793,39.7480236,-88.6384203,175.02,23,Coyote - Lovington 85793,1.60004E+12,Sep 14 2020 12:00:00 AM
85784,39.6614747,-88.5269564,206.65,23,Coyote - Sullivan-Lovington 85784,1.60004E+12,Sep 14 2020 12:01:00 AM
85784,39.6639067,-88.5216461,0.06,21,Coyote - Sullivan-Lovington 85784,1.60005E+12,Sep 14 2020 03:01:00 AM
85793,39.7486342,-88.6505922,173.27,16,Coyote - Lovington 85793,1.60006E+12,Sep 14 2020 06:00:00 AM
85784,39.6653597,-88.5208225,-0.24,16,Coyote - Sullivan-Lovington 85784,1.60006E+12,Sep 14 2020 06:01:00 AM
85784,39.6626767,-88.5201608,167.9,13,Coyote - Sullivan-Lovington 85784,1.60007E+12,Sep 14 2020 09:00:00 AM
85784,39.6638731,-88.5218147,170.62,16,Coyote - Sullivan-Lovington 85784,1.60008E+12,Sep 14 2020 12:00:00 PM
85793,39.7674586,-88.6310792,172.01,15,Coyote - Lovington 85793,1.60008E+12,Sep 14 2020 12:00:00 PM
85784,39.6642114,-88.523295,-0.01,24,Coyote - Sullivan-Lovington 85784,1.6001E+12,Sep 14 2020 03:01:00 PM
85784,39.6638956,-88.52185,173.88,31,Coyote - Sullivan-Lovington 85784,1.60011E+12,Sep 14 2020 06:00:00 PM
85793,39.7642311,-88.6342397,186.81,30,Coyote - Lovington 85793,1.60011E+12,Sep 14 2020 06:00:00 PM
85793,39.7645292,-88.6343744,189.26,27,Coyote - Lovington 85793,1.60012E+12,Sep 14 2020 09:00:00 PM
85784,39.6631175,-88.52787,174.65,28,Coyote - Sullivan-Lovington 85784,1.60012E+12,Sep 14 2020 09:00:00 PM
85784,39.6601286,-88.5255553,173.83,22,Coyote - Sullivan-Lovington 85784,1.60013E+12,Sep 15 2020 12:00:00 AM
85793,39.7538011,-88.6320044,177.85,19,Coyote - Lovington 85793,1.60014E+12,Sep 15 2020 03:00:00 AM
85784,39.6601158,-88.5255322,174,20,Coyote - Sullivan-Lovington 85784,1.60014E+12,Sep 15 2020 03:01:00 AM
85784,39.6648739,-88.5199044,168.2,18,Coyote - Sullivan-Lovington 85784,1.60015E+12,Sep 15 2020 06:01:00 AM
85784,39.6650144,-88.5209319,188.57,18,Coyote - Sullivan-Lovington 85784,1.60016E+12,Sep 15 2020 09:00:00 AM
85793,39.7645483,-88.6341497,177.31,18,Coyote - Lovington 85793,1.60016E+12,Sep 15 2020 09:00:00 AM
85784,39.6609164,-88.5266456,171.74,17,Coyote - Sullivan-Lovington 85784,1.60017E+12,Sep 15 2020 12:01:00 PM
85784,39.6607953,-88.5258219,178.55,24,Coyote - Sullivan-Lovington 85784,1.60018E+12,Sep 15 2020 03:00:00 PM
85793,39.7566553,-88.6317125,169.02,22,Coyote - Lovington 85793,1.60018E+12,Sep 15 2020 03:01:00 PM
85793,39.7545903,-88.6306817,178.81,26,Coyote - Lovington 85793,1.60019E+12,Sep 15 2020 06:00:00 PM
85784,39.660805,-88.5258575,181.95,30,Coyote - Sullivan-Lovington 85784,1.60019E+12,Sep 15 2020 06:00:00 PM
85793,39.75458,-88.6306892,158.31,26,Coyote - Lovington 85793,1.6002E+12,Sep 15 2020 09:00:00 PM
85784,39.6608,-88.5258331,176.36,28,Coyote - Sullivan-Lovington 85784,1.6002E+12,Sep 15 2020 09:01:00 PM
85784,39.6593233,-88.5257833,178.29,21,Coyote - Sullivan-Lovington 85784,1.60021E+12,Sep 16 2020 12:00:00 AM
85793,39.7545789,-88.6306806,172.54,23,Coyote - Lovington 85793,1.60021E+12,Sep 16 2020 12:00:00 AM
85784,39.6653053,-88.5205264,176.24,16,Coyote - Sullivan-Lovington 85784,1.60023E+12,Sep 16 2020 03:00:00 AM
85793,39.7460083,-88.6349489,182.89,11,Coyote - Lovington 85793,1.60024E+12,Sep 16 2020 06:00:00 AM
85793,39.7493669,-88.6351506,180.23,16,Coyote - Lovington 85793,1.60025E+12,Sep 16 2020 09:00:00 AM
85793,39.7453244,-88.6284958,177.25,18,Coyote - Lovington 85793,1.60026E+12,Sep 16 2020 12:00:00 PM
85784,39.6547164,-88.5449956,176.39,11,Coyote - Sullivan-Lovington 85784,1.60026E+12,Sep 16 2020 12:01:00 PM
